t,speed,mph,steer,throttle,longG,latG,yaw,expectYaw,understeer,oversteer,jolt,angVelX,angVelZ,vy,fireRaw,fxActive,fxFired,center,corner,oversteer,brake,texture,scrub,judder,impact,weapon,force
3.668,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
3.688,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
3.715,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
3.746,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
3.766,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
3.794,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
3.812,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
3.828,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
3.851,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
3.872,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
3.889,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
3.919,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
3.940,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
3.965,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
3.981,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
3.998,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
4.019,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
4.036,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
4.053,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
4.071,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
4.092,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
4.122,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
4.138,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
4.169,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
4.189,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
4.216,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
4.233,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
4.249,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
4.269,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
4.294,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
4.311,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
4.340,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
4.361,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
4.379,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
4.396,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
4.412,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
4.437,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
4.465,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
4.496,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
4.517,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
4.543,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
4.561,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
4.591,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
4.611,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
4.628,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
4.645,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
4.668,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
4.689,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
4.715,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
4.746,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
4.766,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
4.793,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
4.811,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
4.841,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
4.863,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
4.880,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
4.896,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
4.919,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
4.940,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
4.957,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
4.974,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
4.997,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
5.018,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
5.043,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
5.059,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
5.090,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
5.112,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
5.128,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
5.145,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
5.168,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
5.189,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
5.206,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
5.224,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
5.241,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
5.262,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
5.293,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
5.310,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
5.341,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
5.361,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
5.379,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
5.395,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
5.412,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
5.433,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
5.465,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
5.481,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
5.498,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
5.519,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
5.543,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
5.560,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
5.590,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
5.612,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
5.630,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
5.646,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
5.668,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
5.689,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
5.715,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
5.732,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
5.748,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
5.770,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
5.793,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
5.810,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
5.840,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
5.861,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
5.879,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
5.895,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
5.919,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
5.940,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
5.965,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
5.983,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
6.000,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
6.021,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
6.043,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
6.061,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
6.090,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
6.111,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
6.128,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
6.146,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
6.169,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
6.190,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
6.215,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
6.246,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
6.267,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
6.293,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
6.311,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
6.327,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
6.348,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
6.365,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
6.382,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
6.400,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
6.421,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
6.438,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
6.465,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
6.496,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
6.516,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
6.543,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
6.560,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
6.577,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
6.598,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
6.621,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
6.639,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
6.656,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
6.676,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
6.693,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
6.715,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
6.746,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
6.768,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
6.794,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
6.810,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
6.840,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
6.861,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
6.878,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
6.895,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
6.918,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
6.940,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,1,0,0,0,0,0
6.956,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-1,0,0,0,0,0
6.973,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,-2,0,0,0,0,0
6.996,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,0,0,0,0,0,0
7.017,0.370,0.8,0.019,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,0,0,-31,0,0,0,2,0,0,0,0,0
