t,offset,oldInt,newInt,oldFloat,newFloat
6.113,64,1062171562,0,0.8103586,0
6.114,68,10,0,1.401298E-44,0
6.115,72,0,1,0,1.401298E-45
6.116,216,-1060537487,-1063299249,-6.296319,-4.979408
6.117,220,-1074287272,-1075663632,-1.934978,-1.770903
6.118,224,-1019173888,-1019173922,-192.6406,-192.6401
6.118,228,1054706789,1054611949,0.4327118,0.4298853
6.12,232,1054706789,1054611949,0.4327118,0.4298853
6.121,236,1054706789,1054611949,0.4327118,0.4298853
6.122,240,-1121194379,-1123551083,-0.04197546,-0.03319605
6.123,244,-1147027566,-1147926413,-0.004936167,-0.004517609
6.123,248,-1090806596,-1090806640,-0.4914302,-0.4914289
6.124,260,1100039721,1100011553,18.15926,18.10553
6.173,12,1835,1831,2.571383E-42,2.565777E-42
6.174,48,0,1,0,1.401298E-45
6.175,60,0,8,0,1.121039E-44
6.176,64,0,1062171562,0,0.8103586
6.176,68,0,10,0,1.401298E-44
6.177,72,1,0,1.401298E-45,0
6.178,216,-1063299249,-1073384765,-4.979408,-2.085129
6.179,220,-1075663632,-1078197934,-1.770903,-1.46879
6.179,224,-1019173922,-1019173782,-192.6401,-192.6422
6.18,228,1054611949,1054525861,0.4298853,0.4273197
6.181,232,1054611949,1054525861,0.4298853,0.4273197
6.182,236,1054611949,1054525861,0.4298853,0.4273197
6.183,240,-1123551083,-1134313357,-0.03319605,-0.01390086
6.184,244,-1147926413,-1149923639,-0.004517609,-0.003746914
6.185,248,-1090806640,-1090806458,-0.4914289,-0.4914343
6.186,260,1100011553,1099974086,18.10553,18.03407
6.186,352,1027637248,1031667712,0.04699707,0.06201172
6.204,12,1831,1828,2.565777E-42,2.561574E-42
6.205,48,1,0,1.401298E-45,0
6.206,60,8,0,1.121039E-44,0
6.207,64,1062171562,0,0.8103586,0
6.208,68,10,0,1.401298E-44,0
6.209,72,0,1,0,1.401298E-45
6.209,216,-1073384765,-1079428929,-2.085129,-1.322044
6.21,220,-1078197934,-1079057166,-1.46879,-1.366362
6.211,224,-1019173782,-1019173829,-192.6422,-192.6415
6.212,228,1054525861,1054469727,0.4273197,0.4256468
6.213,232,1054525861,1054469727,0.4273197,0.4256468
6.214,236,1054525861,1054469727,0.4273197,0.4256468
6.215,240,-1134313357,-1139775735,-0.01390086,-0.008813628
6.216,244,-1149923639,-1151045901,-0.003746914,-0.003485617
6.216,248,-1090806458,-1090806519,-0.4914343,-0.4914325
6.217,260,1099974086,1099946368,18.03407,17.9812
6.218,352,1031667712,1027637248,0.06201172,0.04699707
6.268,12,1828,1826,2.561574E-42,2.558771E-42
6.269,48,0,1,0,1.401298E-45
6.27,60,0,8,0,1.121039E-44
6.271,64,0,1062171562,0,0.8103586
6.271,68,0,10,0,1.401298E-44
6.272,72,1,0,1.401298E-45,0
6.273,216,-1079428929,-1149981112,-1.322044,-0.003733533
6.274,220,-1079057166,-1079813953,-1.366362,-1.276146
6.274,224,-1019173829,-1024457031,-192.6415,-120.0131
6.275,228,1054469727,1054477444,0.4256468,0.4258767
6.276,232,1054469727,1054477444,0.4256468,0.4258767
6.277,236,1054469727,1054477444,0.4256468,0.4258767
6.278,240,-1139775735,-1211053227,-0.008813628,-2.489022E-05
6.279,244,-1151045901,-1152034357,-0.003485617,-0.003255474
6.28,248,-1090806519,-1097023367,-0.4914325,-0.3061559
6.28,260,1099946368,1099929496,17.9812,17.94902
6.33,12,1826,1824,2.558771E-42,2.555968E-42
6.331,72,0,1,0,1.401298E-45
6.332,216,-1149981112,1042799589,-0.003733533,0.1639248
6.333,220,-1079813953,1067485370,-1.276146,1.254173
6.333,224,-1024457031,-1024456940,-120.0131,-120.0138
6.334,228,1054477444,1054461361,0.4258767,0.4253974
6.335,232,1054477444,1054461361,0.4258767,0.4253974
6.336,236,1054477444,1054461361,0.4258767,0.4253974
6.336,240,-1211053227,982465882,-2.489022E-05,0.001092832
6.337,244,-1152034357,995208540,-0.003255474,0.00319942
6.338,248,-1097023367,-1097023308,-0.3061559,-0.3061577
6.339,260,1099929496,1099906589,17.94902,17.90533
6.34,352,1027637248,1031868416,0.04699707,0.0630188
6.361,12,1824,1822,2.555968E-42,2.553166E-42
6.362,48,1,0,1.401298E-45,0
6.363,60,8,0,1.121039E-44,0
6.363,64,1062171562,0,0.8103586,0
6.364,68,10,0,1.401298E-44,0
6.365,216,1042799589,1069230713,0.1639248,1.462234
6.366,220,1067485370,1068497260,1.254173,1.374799
6.366,224,-1024456940,-1024457092,-120.0138,-120.0127
6.367,228,1054461361,1054457748,0.4253974,0.4252898
6.368,232,1054461361,1054457748,0.4253974,0.4252898
6.369,236,1054461361,1054457748,0.4253974,0.4252898
6.37,240,982465882,1008711428,0.001092832,0.009748224
6.371,244,995208540,996530192,0.00319942,0.003507141
6.372,248,-1097023308,-1097023407,-0.3061577,-0.3061548
6.372,260,1099906589,1099889399,17.90533,17.87254
6.373,352,1031868416,1027637248,0.0630188,0.04699707
6.423,12,1822,1820,2.553166E-42,2.550363E-42
6.424,72,1,0,1.401298E-45,0
6.425,216,1069230713,1058694699,1.462234,0.6031215
6.426,220,1068497260,1069216480,1.374799,1.460537
6.427,224,-1024457092,-1024456826,-120.0127,-120.0147
6.428,228,1054457748,1054443902,0.4252898,0.4248771
6.428,232,1054457748,1054443902,0.4252898,0.4248771
6.429,236,1054457748,1054443902,0.4252898,0.4248771
6.431,240,1008711428,998490367,0.009748224,0.00402081
6.431,244,996530192,997469581,0.003507141,0.00372586
6.432,248,-1097023407,-1097023233,-0.3061548,-0.3061599
6.434,260,1099889399,1099872456,17.87254,17.84023
6.434,352,1027637248,1027366912,0.04699707,0.04598999
6.486,12,1820,1818,2.550363E-42,2.547561E-42
6.487,48,0,1,0,1.401298E-45
6.488,60,0,8,0,1.121039E-44
6.488,64,0,1062171562,0,0.8103586
6.489,68,0,10,0,1.401298E-44
6.49,216,1058694699,1019857736,0.6031215,0.02463306
6.491,220,1069216480,1069401829,1.460537,1.482632
6.491,224,-1024456826,-1024456986,-120.0147,-120.0135
6.492,228,1054443902,1054413317,0.4248771,0.4239656
6.493,232,1054443902,1054413317,0.4248771,0.4239656
6.494,236,1054443902,1054413317,0.4248771,0.4239656
6.494,240,998490367,959197846,0.00402081,0.0001642204
6.496,244,997469581,997711669,0.00372586,0.003782225
6.497,248,-1097023233,-1097023338,-0.3061599,-0.3061568
6.498,260,1099872456,1099848727,17.84023,17.79497
6.499,352,1027366912,1031864320,0.04598999,0.06298828
6.518,12,1818,1816,2.547561E-42,2.544758E-42
6.519,48,1,0,1.401298E-45,0
6.52,60,8,0,1.121039E-44,0
6.52,64,1062171562,0,0.8103586,0
6.521,68,10,0,1.401298E-44,0
6.522,72,0,1,0,1.401298E-45
6.523,216,1019857736,-1117121978,0.02463306,-0.05714633
6.524,220,1069401829,1069214543,1.482632,1.460306
6.524,224,-1024456986,-1024457196,-120.0135,-120.0119
6.525,228,1054413317,1054385953,0.4239656,0.4231501
6.526,232,1054413317,1054385953,0.4239656,0.4231501
6.526,236,1054413317,1054385953,0.4239656,0.4231501
6.528,240,959197846,-1178092116,0.0001642204,-0.0003809755
6.529,244,997711669,997467051,0.003782225,0.003725271
6.53,248,-1097023338,-1097023475,-0.3061568,-0.3061527
6.53,260,1099848727,1099831315,17.79497,17.76175
6.531,352,1031864320,1027637248,0.06298828,0.04699707
6.58,12,1816,1814,2.544758E-42,2.541955E-42
6.581,48,0,1,0,1.401298E-45
6.583,60,0,8,0,1.121039E-44
6.583,64,0,1062171562,0,0.8103586
6.584,68,0,10,0,1.401298E-44
6.585,72,1,0,1.401298E-45,0
6.586,216,-1117121978,1034097371,-0.05714633,0.07962581
6.586,220,1069214543,1069041767,1.460306,1.43971
6.587,224,-1024457196,-1024457640,-120.0119,-120.0085
6.588,228,1054385953,1054359275,0.4231501,0.422355
6.589,232,1054385953,1054359275,0.4231501,0.422355
6.59,236,1054385953,1054359275,0.4231501,0.422355
6.59,240,-1178092116,973809660,-0.0003809755,0.0005308387
6.591,244,997467051,997241384,0.003725271,0.003672728
6.592,248,-1097023475,-1097023765,-0.3061527,-0.3061441
6.593,260,1099831315,1099813915,17.76175,17.72857
6.594,352,1027637248,1027645440,0.04699707,0.04702759
6.642,12,1814,1812,2.541955E-42,2.539153E-42
6.643,48,1,0,1.401298E-45,0
6.644,60,8,0,1.121039E-44,0
6.645,64,1062171562,0,0.8103586,0
6.646,68,10,0,1.401298E-44,0
6.646,72,0,1,0,1.401298E-45
6.647,216,1034097371,1051055123,0.07962581,0.3238836
6.648,220,1069041767,1069013617,1.43971,1.436354
6.649,224,-1024457640,-1024458115,-120.0085,-120.0049
6.649,228,1054359275,1054327085,0.422355,0.4213957
6.65,232,1054359275,1054327085,0.422355,0.4213957
6.651,236,1054359275,1054327085,0.422355,0.4213957
6.652,240,973809660,990740933,0.0005308387,0.002159224
6.653,244,997241384,997204617,0.003672728,0.003664168
6.654,248,-1097023765,-1097024075,-0.3061441,-0.3061348
6.655,260,1099813915,1099790589,17.72857,17.68408
6.656,352,1027645440,1031659520,0.04702759,0.0619812
6.673,12,1812,1810,2.539153E-42,2.53635E-42
6.674,48,0,1,0,1.401298E-45
6.675,60,0,8,0,1.121039E-44
6.676,64,0,1062171562,0,0.8103586
6.677,68,0,10,0,1.401298E-44
6.678,72,1,0,1.401298E-45,0
6.678,216,1051055123,1068277138,0.3238836,1.348559
6.679,220,1069013617,1069011269,1.436354,1.436074
6.68,224,-1024458115,-1024458297,-120.0049,-120.0035
6.681,228,1054327085,1054314757,0.4213957,0.4210283
6.682,232,1054327085,1054314757,0.4213957,0.4210283
6.682,236,1054327085,1054314757,0.4213957,0.4210283
6.684,240,990740933,1007897711,0.002159224,0.008990391
6.685,244,997204617,997201550,0.003664168,0.003663454
6.685,248,-1097024075,-1097024194,-0.3061348,-0.3061313
6.686,260,1099790589,1099773228,17.68408,17.65096
6.687,352,1031659520,1027637248,0.0619812,0.04699707
6.736,12,1810,1808,2.53635E-42,2.533548E-42
6.737,48,1,0,1.401298E-45,0
6.738,60,8,0,1.121039E-44,0
6.739,64,1062171562,0,0.8103586,0
6.74,68,10,0,1.401298E-44,0
6.74,72,0,1,0,1.401298E-45
6.741,216,1068277138,1068902230,1.348559,1.423075
6.742,220,1069011269,1067658249,1.436074,1.274781
6.743,224,-1024458297,-1024457861,-120.0035,-120.0068
6.744,228,1054314757,1054303307,0.4210283,0.420687
6.744,232,1054314757,1054303307,0.4210283,0.420687
6.745,236,1054314757,1054303307,0.4210283,0.420687
6.747,240,1007897711,1008431123,0.008990391,0.00948717
6.748,244,997201550,995434341,0.003663454,0.003251993
6.749,248,-1097024194,-1097023909,-0.3061313,-0.3061398
6.749,260,1099773228,1099755864,17.65096,17.61784
6.798,12,1808,1806,2.533548E-42,2.530745E-42
6.799,48,0,1,0,1.401298E-45
6.8,60,0,8,0,1.121039E-44
6.8,64,0,1062171562,0,0.8103586
6.801,68,0,10,0,1.401298E-44
6.802,72,1,0,1.401298E-45,0
6.803,216,1068902230,1079211796,1.423075,3.304143
6.804,220,1067658249,1061496793,1.274781,0.7701393
6.804,224,-1024457861,-1024457219,-120.0068,-120.0117
6.805,228,1054303307,1054295364,0.420687,0.4204503
6.806,232,1054303307,1054295364,0.420687,0.4204503
6.806,236,1054303307,1054295364,0.420687,0.4204503
6.808,240,1008431123,1018458948,0.00948717,0.02202762
6.808,244,995434341,989905205,0.003251993,0.001964641
6.809,248,-1097023909,-1097023490,-0.3061398,-0.3061523
6.81,260,1099755864,1099733176,17.61784,17.57457
6.811,352,1027637248,1031667712,0.04699707,0.06201172
6.83,12,1806,1804,2.530745E-42,2.527942E-42
6.831,48,1,0,1.401298E-45,0
6.833,60,8,0,1.121039E-44,0
6.836,64,1062171562,0,0.8103586,0
6.837,68,10,0,1.401298E-44,0
6.838,72,0,1,0,1.401298E-45
6.839,216,1079211796,1082445790,3.304143,4.150374
6.839,220,1061496793,1057974304,0.7701393,0.5601826
6.84,224,-1024457219,-1024456917,-120.0117,-120.014
6.841,228,1054295364,1054301845,0.4204503,0.4206435
6.842,232,1054295364,1054301845,0.4204503,0.4206435
6.843,236,1054295364,1054301845,0.4204503,0.4206435
6.844,240,1018458948,1021487729,0.02202762,0.02766916
6.844,244,989905205,985353864,0.001964641,0.001429037
6.845,248,-1097023490,-1097023293,-0.3061523,-0.3061582
6.846,260,1099733176,1099716283,17.57457,17.54235
6.847,352,1031667712,1027637248,0.06201172,0.04699707
6.876,12,1804,1802,2.527942E-42,2.52514E-42
6.878,48,0,1,0,1.401298E-45
6.879,60,0,8,0,1.121039E-44
6.88,64,0,1062171562,0,0.8103586
6.88,68,0,10,0,1.401298E-44
6.881,72,1,0,1.401298E-45,0
6.882,216,1082445790,1086530611,4.150374,6.098169
6.883,220,1057974304,1050683422,0.5601826,0.3128061
6.884,224,-1024456917,-1024456193,-120.014,-120.0195
6.884,228,1054301845,1054330362,0.4206435,0.4214934
6.885,232,1054301845,1054330362,0.4206435,0.4214934
6.887,236,1054301845,1054330362,0.4206435,0.4214934
6.887,240,1021487729,1025934666,0.02766916,0.04065446
6.888,244,985353864,978399020,0.001429037,0.0007979746
6.889,248,-1097023293,-1097022820,-0.3061582,-0.3061723
6.89,260,1099716283,1099699523,17.54235,17.51038
6.939,12,1802,1800,2.52514E-42,2.522337E-42
6.94,72,0,1,0,1.401298E-45
6.941,216,1086530611,1083681722,6.098169,4.739713
6.942,220,1050683422,-1104977757,0.3128061,-0.1595483
6.943,224,-1024456193,-1024453487,-120.0195,-120.0402
6.944,228,1054330362,1054339556,0.4214934,0.4217674
6.944,232,1054330362,1054339556,0.4214934,0.4217674
6.945,236,1054330362,1054339556,0.4214934,0.4217674
6.946,240,1025934666,1023503614,0.04065446,0.03159808
6.947,244,978399020,-1177197543,0.0007979746,-0.000407011
6.948,248,-1097022820,-1097021053,-0.3061723,-0.3062249
6.949,260,1099699523,1099677199,17.51038,17.4678
6.95,352,1027637248,1031868416,0.04699707,0.0630188
7.001,12,1800,1798,2.522337E-42,2.519535E-42
7.002,48,1,0,1.401298E-45,0
7.003,60,8,0,1.121039E-44,0
7.003,64,1062171562,0,0.8103586,0
7.004,68,10,0,1.401298E-44,0
7.005,216,1083681722,1086147438,4.739713,5.915458
7.006,220,-1104977757,-1096155005,-0.1595483,-0.3320352
7.006,224,-1024453487,-1024453102,-120.0402,-120.0431
7.007,228,1054339556,1054366422,0.4217674,0.422568
7.008,232,1054339556,1054366422,0.4217674,0.422568
7.009,236,1054339556,1054366422,0.4217674,0.422568
7.009,240,1023503614,1025607692,0.03159808,0.03943639
7.011,244,-1177197543,-1168241890,-0.000407011,-0.0008470285
7.012,248,-1097021053,-1097020801,-0.3062249,-0.3062324
7.012,260,1099677199,1099660537,17.4678,17.43602
7.013,352,1031868416,1027637248,0.0630188,0.04699707
7.034,12,1798,1797,2.519535E-42,2.518133E-42
7.035,72,1,0,1.401298E-45,0
7.036,216,1086147438,1079083625,5.915458,3.273585
7.037,220,-1096155005,-1091980499,-0.3320352,-0.4564451
7.038,224,-1024453102,-1024451244,-120.0431,-120.0573
7.038,228,1054366422,1054366811,0.422568,0.4225796
7.039,232,1054366422,1054366811,0.422568,0.4225796
7.04,236,1054366422,1054366811,0.422568,0.4225796
7.041,240,1025607692,1018349576,0.03943639,0.0218239
7.041,244,-1168241890,-1164402993,-0.0008470285,-0.001164401
7.042,248,-1097020801,-1097019588,-0.3062324,-0.3062686
7.043,260,1099660537,1099644212,17.43602,17.40488
7.044,352,1027637248,1027366912,0.04699707,0.04598999
7.096,12,1797,1794,2.518133E-42,2.513929E-42
7.097,216,1079083625,1071599530,3.273585,1.744619
7.098,220,-1091980499,-1093389203,-0.4564451,-0.4144625
7.099,224,-1024451244,-1024450180,-120.0573,-120.0654
7.1,228,1054366811,1054350335,0.4225796,0.4220886
7.101,232,1054366811,1054350335,0.4225796,0.4220886
7.101,236,1054366811,1054350335,0.4225796,0.4220886
7.102,240,1018349576,1010732819,0.0218239,0.01163079
7.103,244,-1164402993,-1165322963,-0.001164401,-0.001057302
7.104,248,-1097019588,-1097018893,-0.3062686,-0.3062893
7.104,260,1099644212,1099621821,17.40488,17.36218
7.105,352,1027366912,1031864320,0.04598999,0.06298828
7.159,12,1794,1793,2.513929E-42,2.512528E-42
7.16,216,1071599530,1021048518,1.744619,0.02685107
7.161,220,-1093389203,-1095599929,-0.4144625,-0.3485777
7.162,224,-1024450180,-1024449667,-120.0654,-120.0693
7.162,228,1054350335,1054326599,0.4220886,0.4213812
7.163,232,1054350335,1054326599,0.4220886,0.4213812
7.164,236,1054350335,1054326599,0.4220886,0.4213812
7.165,240,1010732819,960213980,0.01163079,0.0001790071
7.166,244,-1165322963,-1167516893,-0.001057302,-0.0008892288
7.166,248,-1097018893,-1097018558,-0.3062893,-0.3062993
7.167,260,1099621821,1099605035,17.36218,17.33016
7.169,352,1031864320,1027637248,0.06298828,0.04699707
7.189,12,1793,1791,2.512528E-42,2.509726E-42
7.19,216,1021048518,-1085892403,0.02685107,-0.7757691
7.191,220,-1095599929,-1097667089,-0.3485777,-0.2869715
7.192,224,-1024449667,-1024449988,-120.0693,-120.0669
7.192,228,1054326599,1054295382,0.4213812,0.4204509
7.193,232,1054326599,1054295382,0.4213812,0.4204509
7.194,236,1054326599,1054295382,0.4213812,0.4204509
7.195,240,960213980,-1146521562,0.0001790071,-0.005171794
7.195,244,-1167516893,-1170216857,-0.0008892288,-0.0007320702
7.196,248,-1097018558,-1097018768,-0.3062993,-0.306293
7.197,260,1099605035,1099588329,17.33016,17.2983
7.198,352,1027637248,1027645440,0.04699707,0.04702759
7.251,12,1791,1789,2.509726E-42,2.506923E-42
7.252,216,-1085892403,-1072640472,-0.7757691,-2.262583
7.253,220,-1097667089,-1101349387,-0.2869715,-0.2136153
7.253,224,-1024449988,-1024451255,-120.0669,-120.0572
7.254,228,1054295382,1054234780,0.4204509,0.4186448
7.255,232,1054295382,1054234780,0.4204509,0.4186448
7.256,236,1054295382,1054234780,0.4204509,0.4186448
7.257,240,-1146521562,-1133043098,-0.005171794,-0.01508388
7.257,244,-1170216857,-1173431784,-0.0007320702,-0.0005449369
7.258,248,-1097018768,-1097019595,-0.306293,-0.3062684
7.259,260,1099588329,1099566394,17.2983,17.25646
7.26,352,1027645440,1031659520,0.04702759,0.0619812
7.314,12,1789,1787,2.506923E-42,2.50412E-42
7.315,216,-1072640472,-1076308613,-2.262583,-1.694015
7.315,220,-1101349387,-1102284754,-0.2136153,-0.1996772
7.316,224,-1024451255,-1024452085,-120.0572,-120.0509
7.317,228,1054234780,1054192387,0.4186448,0.4173814
7.318,232,1054234780,1054192387,0.4186448,0.4173814
7.319,236,1054234780,1054192387,0.4186448,0.4173814
7.319,240,-1133043098,-1137113065,-0.01508388,-0.01129343
7.32,244,-1173431784,-1174042636,-0.0005449369,-0.0005093806
7.321,248,-1097019595,-1097020137,-0.3062684,-0.3062522
7.322,260,1099566394,1099549681,17.25646,17.22458
7.323,352,1031659520,1027637248,0.0619812,0.04699707
7.346,12,1787,1785,2.50412E-42,2.501318E-42
7.347,216,-1076308613,-1075930310,-1.694015,-1.739112
7.347,220,-1102284754,-1102531613,-0.1996772,-0.1959987
7.357,224,-1024452085,-1024452973,-120.0509,-120.0441
7.357,228,1054192387,1054148871,0.4173814,0.4160845
7.358,232,1054192387,1054148871,0.4173814,0.4160845
7.359,236,1054192387,1054148871,0.4173814,0.4160845
7.36,240,-1137113065,-1136790246,-0.01129343,-0.01159408
7.36,244,-1174042636,-1174203850,-0.0005093806,-0.0004999967
7.361,248,-1097020137,-1097020717,-0.3062522,-0.3062349
7.362,260,1099549681,1099532941,17.22458,17.19265
7.424,12,1785,1783,2.501318E-42,2.498515E-42
7.425,216,-1075930310,-1073712369,-1.739112,-2.007023
7.425,220,-1102531613,-1102122714,-0.1959987,-0.2020918
7.426,224,-1024452973,-1024454772,-120.0441,-120.0304
7.427,228,1054148871,1054087352,0.4160845,0.4142511
7.428,232,1054148871,1054087352,0.4160845,0.4142511
7.428,236,1054148871,1054087352,0.4160845,0.4142511
7.429,240,-1136790246,-1134872468,-0.01159408,-0.01338015
7.43,244,-1174203850,-1173936814,-0.0004999967,-0.0005155402
7.431,248,-1097020717,-1097021892,-0.3062349,-0.3061999
7.432,260,1099532941,1099511052,17.19265,17.1509
7.433,352,1027637248,1031667712,0.04699707,0.06201172
7.455,12,1783,1781,2.498515E-42,2.495713E-42
7.456,216,-1073712369,-1070110993,-2.007023,-2.865658
7.457,220,-1102122714,-1101826170,-0.2020918,-0.2065106
7.458,224,-1024454772,-1024455620,-120.0304,-120.0239
7.459,228,1054087352,1054031385,0.4142511,0.4125831
7.459,232,1054087352,1054031385,0.4142511,0.4125831
7.46,236,1054087352,1054031385,0.4142511,0.4125831
7.461,240,-1134872468,-1130594100,-0.01338015,-0.01910438
7.462,244,-1173936814,-1173743152,-0.0005155402,-0.0005268129
7.463,248,-1097021892,-1097022446,-0.3061999,-0.3061834
7.463,260,1099511052,1099494384,17.1509,17.11911
7.464,352,1031667712,1027637248,0.06201172,0.04699707
7.518,12,1781,1779,2.495713E-42,2.49291E-42
7.519,216,-1070110993,-1072486892,-2.865658,-2.299199
7.52,220,-1101826170,-1101571717,-0.2065106,-0.2103023
7.52,224,-1024455620,-1024457222,-120.0239,-120.0117
7.521,228,1054031385,1053981454,0.4125831,0.4110951
7.522,232,1054031385,1053981454,0.4125831,0.4110951
7.523,236,1054031385,1053981454,0.4125831,0.4110951
7.524,240,-1130594100,-1132780987,-0.01910438,-0.01532799
7.524,244,-1173743152,-1173576979,-0.0005268129,-0.0005364854
7.525,248,-1097022446,-1097023492,-0.3061834,-0.3061522
7.526,260,1099494384,1099477715,17.11911,17.08732
7.58,12,1779,1777,2.49291E-42,2.490107E-42
7.581,216,-1072486892,-1076205043,-2.299199,-1.706361
7.582,220,-1101571717,-1101423889,-0.2103023,-0.2125051
7.583,224,-1024457222,-1024459110,-120.0117,-119.9973
7.583,228,1053981454,1053922868,0.4110951,0.4093491
7.584,232,1053981454,1053922868,0.4110951,0.4093491
7.585,236,1053981454,1053922868,0.4110951,0.4093491
7.586,240,-1132780987,-1137024685,-0.01532799,-0.01137574
7.587,244,-1173576979,-1173480438,-0.0005364854,-0.0005421048
7.587,248,-1097023492,-1097024725,-0.3061522,-0.3061155
7.588,260,1099477715,1099455391,17.08732,17.04474
7.589,352,1027637248,1031868416,0.04699707,0.0630188
7.61,12,1777,1775,2.490107E-42,2.487305E-42
7.611,216,-1076205043,-1077492418,-1.706361,-1.552894
7.612,220,-1101423889,-1101278578,-0.2125051,-0.2146704
